@relation MPST

@attribute cidade {Aguas-de-Lindoia,Aguai,Aguapei,Aguas-de-Sao-Pedro,Aracoiaba-da-Serra,Aruja,Santa-Cruz-da-Conceicao,Tanabi,Taiuva,Presidente-Venceslau,Sandoval,Riolandia,Restinga,Colina,Pereira-Barreto,Perdeneiras,Oridiuva,Oriente,Nova-Independencia,Jumirim,Julio-Mesquita,Joanopolis,Ituverava,Itapirapua-Paulista,Igarata,Guaiacu,Estrela-do-Norte,Floreal,Cosmororama,Brauna,Canas,Cananeira,Campos-Novos-Paulistas,Buritizal,Avanhamdava,Aramina,Analandia,Valparaiso,Ubarana,Titui,Tiacu,Sao-Sebastiao-da-Grama,Santa-Maria-a-Serra,Salto-Grande,Rafard,Piacatu,Panorama,Pedreira,Monte-Azul-Paulista,Lagoinha,Itatinga,Guararapes,Guaraci,General-Salgado,Clementina,Dobrada,Capela-do-Alto,Mirassolandia,Aluminio,Uchoa,Rincao,Ribeira,Pontes-Gestal,Pontal,Paulinia,Pardinho,Paraiso,Osvaldo-Cruz,Onda-Verde,Ipeuna,Mirandopolis,Lucelia,Jacupiranga,Ipigua,Bocaina,Guzolandia,Cedral,Guarei,Castilho,Garca,Cabreuva,Cristais-Paulista,Barra-do-Chapeu,Avanhandava,Aparecida-D-Oeste,Tuiuti,Vargem-Grande-do-Sul,Santa-Lucia,Santa-Cruz-das-Palmeiras,Roseira,Ribeirao-Branco,Rancharia,Presidente-Bernardes,Piraju,Piracaia,Pinhalzinho,Ouroeste,Nova-Europa,Morro-Agudo,Jaci,Itapui,Itanhanhem,Icem,Descalvado,Areiopolis,Cafelandia,Aguas-da-Prata,Zacarias,Valentim-Gentil,Urupes,Tremembe,Tapiratiba,Tambau,Taciba,Sarapui,Sao-Jose-do-Barreiro,Santo-Antonio-de-Posse,Santa-Ernestina,Rosana,Pongai,Poa,Pitangueiras,Piratininga,Pirapozinho,Pedro-de-Toledo,Pedra-Bela,Orlandia,Novo-Horizonte,Neves-Paulista,Natividade-da-Serra,Luis-Antonio,Lencois,Itajobi,Lencois-Paulista,Irapua,Ilhabela,Ilha-Comprida,Ibitinga,Ibira,Flora-Rica,Fernando-Prestes,Eldorado,Sandovalina,Barao-de-Antonina,Cristais,Barra-do-Turvo,Cosmorama,Sao-Roque,Arealva,Arapei,Americo-Brasiliense,Altinopolis,Alambari,Agudos,Vista-Alegre-do-Alto,Viradouro,Vinhedo,Varzea-Paulista,Vargem,Turmalina,Torrinha,Sarutaia,Sao-Miguel-Arcanjo,Sao-Pedro-do-Turvo,Sao-Luis-do-Paraitinga,Estiva-Gerbi,Sao-Joao-da-Boa-Vista,Sao-Bento-do-Sapucai,Santo-Antonio-do-Jardim,Santo-Antonio-da-Alegria,Louveira,Salesopolis,Rio-das-Pedras,Pradopolis,Porto-Feliz,Poloni,Pirangi,Pindorama,Piedade,Peruibe,Pederneiras,Pauliceia,Paranapanema,Oleo,Palmeira-d-Oeste,Nuporanga,Nova-Granada,Monte-Alto,Mongagua,Miguelopolis,Mesopolis,Matao,Macedonia,Itapeva,Lavrinhas,Jarinu,Itobi,Jardinopolis,Itupeva,Jales,Itapolis,Avare,Itapetininga,Irapuru,Iracemapolis,Herculandia,Ipero,Guariba,Guararema,Guarani-d-Oeste,Barbosa,Guapiacu,Guaira,Guaimbe,Gaviao-Peixoto,Biritiba,Estiva,Coroados,Conchas,Charqueada,Carapicuiba,Buri,Candido-Rodrigues,Cajamar,Cachoeira-Paulista,Boa-Esperanca-do-Sul,Biritiba-Mirim,Guara,Apiai,Mirassol,Aparecida,Timburi,Votuporanga,Urania,Ubatuba,Tres-Fronteiras,Tiete,Tejupa,Tatui,Tarabai,Taboao-da-Serra,Taquaral,Suzano,Socorro,Silveiras,Sete-Barras,Sertaozinho,Serrana,Santa-Gertrudes,Sao-Lourenco-da-Serra,Sao-Jose-dos-Campos,Santa-Fe-do-Sul,Saltinho,Sales-Oliveira,Pratania,Sagres,Rinopolis,Porto-Ferreira,Ribeirao-Bonito,Porangaba,Pompeia,Pirapora-do-Bom-Jesus,Penapolis,Pedregulho,Patrocinio-Paulista,Pariquera-Acu,Palestina,Nova-Odessa,Nova-Alianca,Mirante-do-Paranapanema,Nipoa,Macatuba,Marapoama,Mendonca,Itariri,Itatiba,Lorena,Lindoia,Jose-Bonifacio,Lavinia,Leme,Cesario-Lange,Itapura,Itaporanga,Itapevi,Itapecerica-da-Serra,Ipaussu,Guapiara,Indiana,Ilha-Solteira,Iguape,Igarapava,Ferraz-de-Vasconcelos,Dracena,Espirito-Santo-do-Pinhal,Echapora,Cubatao,Duartina,Cordeiropolis,Ariranha,Casa-Branca,Brotas,Cajati,Capivari,Barra-Bonita,Candido-Mota,Campo-Limpo-Paulista,Alvares-Machado,Angatuba,Americana,Amparo,Andradina,Aracatuba,Araraquara,Balsamo,Aracariguama,Araras,Artur-Nogueira,Assis,Atibaia,Bariri,Barretos,Barueri,Araçariguama,Bananal,Bastos,Batatais,Bauru,Bebedouro,Bertioga,Birigui,Boituva,Bady-Bassitt,Bom-Jesus-dos-Perdoes,Borborema,Botucatu,Braganca-Paulista,Buritama,Cacapava,Caieiras,Caiua,Cajuru,Campinas,Campos-do-Jordao,Capao-Bonito,Caraguatatuba,Catanduva,Catigua,Cerqueira-Cesar,Cerquilho,Cosmopolis,Cotia,Cravinhos,Cruzeiro,Cunha,Diadema,Dumont,Embauba,Embu-das-Artes,Embu-Guacu,Euclides-da-Cunha-P,Fartura,Fernandopolis,Franca,Francisco-Morato,Franco-da-Rocha,Guaratingueta,Guaruja,Guarulhos,Hortolandia,Iacanga,Iaras,Ibate,Ibiuna,Indaiatuba,Ipua,Itabera,Itai,Itanhaem,Itapira,Itaquaquecetuba,Itarare,Itirapina,Itu,Jaboticabal,Jacarei,Jaguariuna,Jandira,Jau,Juquia,Maua,Mogi-das-Cruzes,Mogi-Guacu,Joao-Ramalho,Jundiai,Juquitiba,Limeira,Lins,Mairinque,Mairipora,Manduri,Marilia,MartinopolisMaua,Meridiano,Mineiros-do-Tiete,Miracatu,Mococa,Mogi-Mirim,Monte-Aprazivel,Monte-Mor,Martinopolis,Nazare-Paulista,Olimpia,Osasco,Ourinhos,Palmares-Paulista,Palmital,Paraguacu-Paulista,Pereiras,Pilar-do-Sul,Pindamonhangaba,Piracicaba,Pirassununga,Praia-Grande,Presidente-Epitacio,Reginopolis,Registro,Ribeirao-Pires,Ribeirao-Preto,Rio-Claro,Salto,Salto-de-Pirapora,Santa-Barbara-d-Oeste,Santa-Cruz-da-Conceica,Santa-Cruz-do-Rio-Pard,Santa-Isabel,Santa-R-do-Passa-Q,Santana-de-Parnaiba,Santo-Anastacio,Santo-Andre,Santopolis-do-Aguapei,Santos,Sao-Bento-do-Sapuca,Sao-Bernardo-do-Campo,Sao-Caetano-do-Sul,Sao-Carlos,Sao-Joaquim-da-Barra,Sao-Jose-do-Rio-Pardo,Sao-Jose-do-Rio-Preto,Sao-Manuel,Sao-Paulo,Sao-Pedro,Sao-Sebastiao,Sao-Simao,Sao-Vicente,Serra-Negra,Severinia,Sorocaba,Sud-Mennucci,Sumare,Tabatinga,Tapirai,Taquaritinga,Taquarituba,Taubate,Teodoro-Sampaio,Tupa,Queluz,Presidente-Prudente,Promissao,Valinhos,Vargem-Grande-Paulista,Votorantim,Zacaria}
@attribute Ano {2016,2017}
@attribute Mes {1,2,3,8,9,10,11,12}
@attribute Sexo {MASCULINO,FEMININO, 99999}
@attribute Peirodo {MANHA,TARDE,NOITE,MADRU,99999}
@attribute Tip.Acid {COLISAO,ATROPELAMENTO,CHOQUE,OUTROS,99999}
@attribute Locomacao {MOTOCICLETA,PEDESTRE,AUTOMOVEL,BICICLETA,CAMINHAO,ONIBUS,OUTROS,99999}
@attribute Faixa {17,20, 27, 32, 37, 42, 47, 52, 57, 62, 67, 72, 77, 80, 99999}
@attribute Latitude numeric
@attribute Longitude numeric

@data
Sao-Manuel,2017,2,FEMININO,MANHA,CHOQUE,AUTOMOVEL,27,-23.569479,-46.71604 
Sao-Manuel,2017,2,FEMININO,MANHA,COLISAO,MOTOCICLETA,47,-23.7413319165157,-46.7058965488893 
Sao-Manuel,2017,2,FEMININO,MANHA,OUTROS,AUTOMOVEL,32,-23.499749,-46.536467 
Sao-Manuel,2017,2,FEMININO,MANHA,OUTROS,AUTOMOVEL,37,-23.499749,-46.536467 
,Sao-Manuel,2017,2,FEMININO,99999,99999,99999,27,-23.5732490051676,-46.7122859099771 
Sao-Manuel,2017,2,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,37,-23.677774049117,-46.6829804995726 
Sao-Manuel,2017,2,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,67,-23.4022876212735,-46.7479275507401 
Sao-Manuel,2017,2,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,72,-23.517912,-46.455929 
Sao-Manuel,2017,2,FEMININO,TARDE,ATROPELAMENTO,PEDESTRE,62,-23.51754,-46.680907 
Sao-Manuel,2017,2,FEMININO,TARDE,ATROPELAMENTO,PEDESTRE,77,-23.5918262115199,-46.5019300212 
Sao-Manuel,2017,2,FEMININO,TARDE,ATROPELAMENTO,PEDESTRE,80,-23.575589087,-46.6411989549999 
Sao-Manuel,2017,2,MASCULINO,MADRU,ATROPELAMENTO,PEDESTRE,20,-23.6145193105464,-46.5018387720005 
Sao-Manuel,2017,2,MASCULINO,MADRU,ATROPELAMENTO,PEDESTRE,37,-23.628879113,-46.6413784879999 
Sao-Manuel,2017,2,MASCULINO,MADRU,ATROPELAMENTO,PEDESTRE,99999,-23.5605477521098,-46.6434380857472 
Sao-Manuel,2017,2,MASCULINO,MADRU,ATROPELAMENTO,PEDESTRE,99999,-23.5391624242063,-46.4702087179636 
Sao-Manuel,2017,2,MASCULINO,MADRU,CHOQUE,AUTOMOVEL,20,-23.4576861402026,-46.5712588470092 
Sao-Manuel,2017,2,MASCULINO,MADRU,CHOQUE,AUTOMOVEL,42,-23.5013268026822,-46.3829086009782 
Sao-Manuel,2017,2,MASCULINO,MADRU,CHOQUE,MOTOCICLETA,20,-23.6325955473211,-46.7393032164978 
Sao-Manuel,2017,2,MASCULINO,MADRU,CHOQUE,MOTOCICLETA,57,-23.5951415946956,-46.4394618118695 
Sao-Manuel,2017,2,MASCULINO,MADRU,COLISAO,AUTOMOVEL,17,-23.601387,-46.526152 
Sao-Manuel,2017,2,MASCULINO,MADRU,COLISAO,MOTOCICLETA,20,-23.626269,-46.619149 
Sao-Manuel,2017,2,MASCULINO,MADRU,COLISAO,MOTOCICLETA,47,-23.481476,-46.716301 
Sao-Manuel,2017,2,MASCULINO,MADRU,COLISAO,MOTOCICLETA,52,-23.551021,-46.724294 
Sao-Manuel,2017,2,MASCULINO,MADRU,COLISAO,MOTOCICLETA,99999,-23.490814,-46.574442 
Sao-Manuel,2017,2,MASCULINO,MADRU,OUTROS,MOTOCICLETA,17,99999,99999 
Sao-Manuel,2017,2,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,47,-23.584988,-46.742269 
Sao-Manuel,2017,2,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,62,99999,99999 
Sao-Manuel,2017,2,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,67,-23.543439244,-46.635822628 
Sao-Manuel,2017,2,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,77,-23.551173,-46.43657 
Sao-Manuel,2017,2,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,80,-23.552587,-46.503713 
Sao-Manuel,2017,2,MASCULINO,MANHA,CHOQUE,MOTOCICLETA,20,-23.513219,-46.443761 
Sao-Manuel,2017,2,MASCULINO,MANHA,COLISAO,MOTOCICLETA,20,-23.688180547166,-46.6445874681613 
Sao-Manuel,2017,2,MASCULINO,MANHA,99999,BICICLETA,27,-23.631441,-46.748821 
Sao-Manuel,2017,2,MASCULINO,99999,ATROPELAMENTO,PEDESTRE,17,99999,99999 
Sao-Manuel,2017,2,MASCULINO,99999,ATROPELAMENTO,PEDESTRE,52,-23.494136,-46.415527 
Sao-Manuel,2017,2,MASCULINO,99999,ATROPELAMENTO,PEDESTRE,62,99999,99999 
Sao-Manuel,2017,2,MASCULINO,99999,ATROPELAMENTO,PEDESTRE,72,99999,99999 
Sao-Manuel,2017,2,MASCULINO,99999,OUTROS,PEDESTRE,67,99999,99999 
Sao-Manuel,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,32,-23.5812563826192,-46.5719439175225 
Sao-Manuel,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,37,-23.4493240764152,-46.5695177788873 
Sao-Manuel,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,42,-23.5225266256657,-46.49480818872 
Sao-Manuel,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,47,-23.604579,-46.508969 
Sao-Manuel,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,47,-23.444332,-46.707669 
Sao-Manuel,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,52,-23.606451132545,-46.5937069058997 
Sao-Manuel,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,67,99999,99999 
Sao-Manuel,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,67,99999,99999 
Sao-Manuel,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,80,-23.5407207064347,-46.6044030605217 
Sao-Manuel,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,99999,-23.56052,-46.567616 
Sao-Manuel,2017,2,MASCULINO,NOITE,CHOQUE,AUTOMOVEL,27,-23.674238,-46.788006 
Sao-Manuel,2017,2,MASCULINO,NOITE,CHOQUE,MOTOCICLETA,17,-23.667451,-46.761914 
Sao-Manuel,2017,2,MASCULINO,NOITE,COLISAO,BICICLETA,32,-23.6191450966835,-46.4939381127061 
Sao-Manuel,2017,2,MASCULINO,NOITE,COLISAO,MOTOCICLETA,17,-23.4942522822301,-46.4645321085698 
Sao-Manuel,2017,2,MASCULINO,NOITE,COLISAO,MOTOCICLETA,27,-23.638993,-46.779796 
Sao-Manuel,2017,2,MASCULINO,NOITE,COLISAO,MOTOCICLETA,47,-23.592978,-46.406695 
Sao-Manuel,2017,2,MASCULINO,NOITE,OUTROS,MOTOCICLETA,32,-23.612292,-46.607306 
Sao-Manuel,2017,2,MASCULINO,NOITE,OUTROS,MOTOCICLETA,37,-23.4881551791022,-46.5078813890159 
Sao-Manuel,2017,2,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,32,-23.5537446031176,-46.6457318084117 
Sao-Manuel,2017,2,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,52,-23.4500051039456,-46.7105503418475 
Sao-Manuel,2017,2,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,52,-23.6897229766489,-46.6457820569355 
Sao-Manuel,2017,2,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,67,-23.50540679615,-46.5216865849621 
Sao-Manuel,2017,2,MASCULINO,TARDE,CHOQUE,AUTOMOVEL,80,-23.5815785928574,-46.6441667880275 
Sao-Manuel,2017,2,MASCULINO,TARDE,CHOQUE,MOTOCICLETA,32,-23.499822162859,-46.527971056927 
Sao-Manuel,2017,2,MASCULINO,TARDE,CHOQUE,99999,32,-23.652028,-46.725004 
Sao-Manuel,2017,2,MASCULINO,TARDE,COLISAO,MOTOCICLETA,20,-23.7104037733428,-46.6599865835428 
Sao-Manuel,2017,2,MASCULINO,TARDE,COLISAO,MOTOCICLETA,27,-23.708089,-46.627093 
Sao-Manuel,2017,2,MASCULINO,TARDE,COLISAO,MOTOCICLETA,57,-23.541013946966,-46.6027299359152 
Sao-Manuel,2017,2,MASCULINO,TARDE,99999,MOTOCICLETA,17,-23.441821,-46.707397 
Sao-Roque,2017,2,MASCULINO,MANHA,CHOQUE,MOTOCICLETA,32,99999,99999 
Sao-Sebastiao-da-Grama,,2017,2,MASCULINO,99999,COLISAO,AUTOMOVEL,37,-21.7053928497397,-46.8452406721881 
Sao-Vicente,2017,2,FEMININO,NOITE,ATROPELAMENTO,MOTOCICLETA,52,-23.944622163,-46.4633991389999 
Sao-Vicente,2017,2,FEMININO,TARDE,ATROPELAMENTO,PEDESTRE,37,-23.969023,-46.362065 
Sao-Vicente,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,42,-23.988805,-46.491841 
Sertaozinho,2017,2,MASCULINO,MADRU,COLISAO,AUTOMOVEL,32,-21.077071422,-47.901291376 
Sertaozinho,2017,2,MASCULINO,99999,COLISAO,MOTOCICLETA,20,-21.153760193,-47.972346039 
Sertaozinho,2017,2,MASCULINO,99999,COLISAO,MOTOCICLETA,62,-21.14548,-48.004409 
Socorro,2017,2,MASCULINO,MANHA,COLISAO,MOTOCICLETA,32,99999,99999 
Sorocaba,,2017,2,FEMININO,MADRU,ATROPELAMENTO,PEDESTRE,37,-23.4685940222653,-47.4222148083818 
Sorocaba,2017,2,FEMININO,MADRU,OUTROS,MOTOCICLETA,42,-23.506596,-47.482914 
Sorocaba,2017,2,FEMININO,MANHA,OUTROS,AUTOMOVEL,37,-23.444001,-47.521430 
Sorocaba,2017,2,MASCULINO,MADRU,99999,MOTOCICLETA,27,99999,99999 
Sorocaba,2017,2,MASCULINO,MANHA,OUTROS,AUTOMOVEL,20,-23.444001,-47.521430 
Sorocaba,2017,2,MASCULINO,MANHA,OUTROS,AUTOMOVEL,32,-23.444001,-47.521430 
Sorocaba,2017,2,MASCULINO,TARDE,CHOQUE,AUTOMOVEL,47,-23.43926,-47.516177 
Sorocaba,2017,2,MASCULINO,TARDE,OUTROS,MOTOCICLETA,32,99999,99999 
Sumare,2017,2,MASCULINO,TARDE,CHOQUE,OUTROS,20,-22.7956,-47.19439 
Suzano,2017,2,FEMININO,MANHA,ATROPELAMENTO,PEDESTRE,57,-23.526855,-46.304897 
Suzano,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,17,-23.549596,-46.293247 
Taboao-da-Serra,2017,2,MASCULINO,MANHA,COLISAO,MOTOCICLETA,20,-23.6077163523552,-46.7665963358457 
Taboao-da-Serra,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,37,-23.6179630192784,-46.800020245421 
Taboao-da-Serra,2017,2,MASCULINO,TARDE,COLISAO,MOTOCICLETA,32,-23.608518,-46.754167 
Tiacu,2017,2,MASCULINO,NOITE,COLISAO,MOTOCICLETA,20,-21.143170,-48.513051 
Tatui,2017,2,FEMININO,TARDE,COLISAO,MOTOCICLETA,42,-23.3467898759818,-47.8386285151636 
Tatui,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,99999,-23.358578650,-47.877357020 
Tatui,2017,2,MASCULINO,NOITE,OUTROS,BICICLETA,62,-23.34295,-47.849479 
Titui,2017,2,MASCULINO,TARDE,COLISAO,CAMINHAO,37,-23.265048,-47.840685 
Tremembe,2017,2,MASCULINO,99999,OUTROS,AUTOMOVEL,57,-22.992344,-45.563111 
Tupa,2017,2,FEMININO,NOITE,OUTROS,MOTOCICLETA,47,-22.065542,-50.57424 
Tupa,2017,2,MASCULINO,MANHA,CHOQUE,MOTOCICLETA,32,-21.943687,-50.495193 
Tupa,2017,2,MASCULINO,NOITE,OUTROS,MOTOCICLETA,32,-22.065542,-50.57424 
Ubarana,2017,2,MASCULINO,MADRU,COLISAO,MOTOCICLETA,47,-21.153964195592,-49.707175793591 
Valparaiso,2017,2,MASCULINO,99999,99999,AUTOMOVEL,20,99999,99999 
Vargem,2017,2,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,62,-22.8876861349617,-46.4119230192885 
Votorantim,2017,2,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,27,-23.550285,-47.457564 
Votuporanga,2017,2,MASCULINO,NOITE,99999,99999,27,-20.352616,-49.98831 
Votuporanga,2017,2,MASCULINO,TARDE,COLISAO,CAMINHAO,52,-20.3916943797309,-50.012106911091 
Agudos,2017,3,FEMININO,NOITE,OUTROS,MOTOCICLETA,20,-22.415350483,-49.005161188 
Altinopolis,2017,3,MASCULINO,NOITE,OUTROS,MOTOCICLETA,37,-21.13371519,-47.565821236 
Americana,2017,3,FEMININO,TARDE,ATROPELAMENTO,PEDESTRE,80,-22.704460,-47.293229 
Americana,2017,3,MASCULINO,MANHA,COLISAO,CAMINHAO,47,-22.7585390704091,-47.3156216460791 
Americana,2017,3,MASCULINO,TARDE,COLISAO,MOTOCICLETA,52,-22.774802,-47.345654 
Amparo,2017,3,MASCULINO,NOITE,COLISAO,MOTOCICLETA,42,-22.691851254,-46.725560845 
Amparo,2017,3,MASCULINO,TARDE,OUTROS,MOTOCICLETA,32,-22.7113744914458,-46.8253508010915 
Analandia,2017,3,MASCULINO,MANHA,CHOQUE,MOTOCICLETA,37,-22.1348196167467,-47.6568414688384 
Andradina,2017,3,MASCULINO,MADRU,COLISAO,BICICLETA,20,-20.8755122554384,-51.3882495994984 
Andradina,2017,3,MASCULINO,NOITE,COLISAO,MOTOCICLETA,20,-20.8789489145857,-51.3790399857885 
Aracatuba,2017,3,MASCULINO,MADRU,COLISAO,MOTOCICLETA,20,-21.175026,-50.443756 
Aracatuba,2017,3,MASCULINO,NOITE,COLISAO,BICICLETA,37,-21.214766,-50.423798 
Aracoiaba-da-Serra,2017,3,FEMININO,MADRU,OUTROS,MOTOCICLETA,17,-23.538695718652,-47.7119819164707 
Aracoiaba-da-Serra,2017,3,MASCULINO,TARDE,99999,CAMINHAO,57,-23.53090770659,-47.6293710334254 
Aramina,2017,3,MASCULINO,NOITE,COLISAO,AUTOMOVEL,52,-20.067599306,-47.788551787 
Araraquara,2017,3,MASCULINO,MADRU,COLISAO,CAMINHAO,52,-21.8819267182857,-48.0875003977902 
Araraquara,2017,3,MASCULINO,99999,99999,99999,32,99999,99999 
Araras,2017,3,FEMININO,MANHA,OUTROS,BICICLETA,62,99999,99999 
Araras,2017,3,MASCULINO,MADRU,OUTROS,MOTOCICLETA,42,-22.359204,-47.393281 
Araras,2017,3,MASCULINO,TARDE,CHOQUE,MOTOCICLETA,20,-22.355755,-47.324731 
Aruja,2017,3,MASCULINO,MADRU,ATROPELAMENTO,AUTOMOVEL,67,-23.4076923274693,-46.3379311280921 
Aruja,2017,3,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,52,-23.3936950786782,-46.2868751324038 
Aruja,2017,3,MASCULINO,NOITE,COLISAO,MOTOCICLETA,37,-23.4265610310939,-46.2802803936412 
Atibaia,2017,3,MASCULINO,TARDE,COLISAO,MOTOCICLETA,27,-23.14053,-46.581145 
Avanhamdava,2017,3,MASCULINO,MADRU,99999,MOTOCICLETA,20,99999,99999 
Avare,2017,3,FEMININO,NOITE,COLISAO,MOTOCICLETA,32,-23.115723008,-48.940260318 
Barra-Bonita,2017,3,MASCULINO,MANHA,COLISAO,AUTOMOVEL,42,-22.450357,-48.521734 
Barra-do-Turvo,2017,3,MASCULINO,99999,OUTROS,OUTROS,32,-24.9608284754516,-48.4156349995732 
Barueri,2017,3,FEMININO,TARDE,ATROPELAMENTO,PEDESTRE,62,-23.502488,-46.878533 
Barueri,2017,3,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,52,-23.5039939349222,-46.8778957169053 
Barueri,2017,3,MASCULINO,MANHA,CHOQUE,AUTOMOVEL,72,-23.490785,-46.95453 
Barueri,2017,3,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,99999,-23.510317,-46.835604 
Bauru,2017,3,MASCULINO,TARDE,COLISAO,MOTOCICLETA,27,-22.297036803558,-49.1093436358488 
Bertioga,2017,3,FEMININO,MANHA,OUTROS,AUTOMOVEL,42,-23.794390,-46.050918 
Bertioga,2017,3,MASCULINO,MANHA,OUTROS,CAMINHAO,42,-23.7776885367608,-45.9682963838703 
Bertioga,2017,3,MASCULINO,99999,99999,99999,20,99999,99999 
Bertioga,2017,3,MASCULINO,TARDE,COLISAO,MOTOCICLETA,57,-23.7827880283499,-46.057729463058 
Bertioga,2017,3,MASCULINO,TARDE,99999,99999,20,99999,99999 
Biritiba-Mirim,2017,3,MASCULINO,MADRU,COLISAO,BICICLETA,20,-23.576771,-46.038501 
Barra-do-Turvo,2017,3,MASCULINO,NOITE,COLISAO,AUTOMOVEL,37,-23.1252081830571,-46.4692255511479 
Bom-Jesus-dos-Perdoes,2017,3,MASCULINO,NOITE,COLISAO,AUTOMOVEL,42,-23.1252081830571,-46.4692255511479 
Braganca-Paulista,2017,3,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,32,-22.9347271653764,-46.5564403705578 
Braganca-Paulista,2017,3,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,32,-22.9347271653764,-46.5564403705578 
Buritizal,2017,3,MASCULINO,MANHA,COLISAO,MOTOCICLETA,27,-20.205248,-47.741209 
Cabreuva,2017,3,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,47,-23.284374143,-47.128296725 
Cachoeira-Paulista,2017,3,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,32,-22.671473,-45.024336 
Caieiras,2017,3,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,52,-23.3669817925091,-46.7520660225472 
Cajamar,2017,3,MASCULINO,MADRU,COLISAO,CAMINHAO,42,-23.3372982204491,-46.8239281327721 
Cajamar,2017,3,MASCULINO,MANHA,CHOQUE,AUTOMOVEL,47,-23.288188967,-46.847215891 
Cajamar,2017,3,MASCULINO,NOITE,COLISAO,MOTOCICLETA,20,-23.344925356,-46.840928793 
Cajati,2017,3,MASCULINO,MADRU,CHOQUE,CAMINHAO,57,-24.8405391572735,-48.2132162068739 
Cajati,2017,3,MASCULINO,MADRU,CHOQUE,PEDESTRE,37,-24.8937617488665,-48.2360149506315 
Cajati,2017,3,MASCULINO,MADRU,99999,99999,47,-24.8891566136605,-48.2287312570298 
Campinas,2017,3,FEMININO,MADRU,ATROPELAMENTO,PEDESTRE,57,-22.870513,-47.141270 
Campinas,2017,3,FEMININO,TARDE,COLISAO,99999,67,-23.031053,-47.114355 
Campinas,2017,3,MASCULINO,MADRU,ATROPELAMENTO,PEDESTRE,42,99999,99999 
Campinas,2017,3,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,52,-22.915047535977,-47.0662084024872 
Campinas,2017,3,MASCULINO,99999,ATROPELAMENTO,PEDESTRE,20,-22.925179,-47.126993 
Campinas,2017,3,MASCULINO,NOITE,99999,99999,52,99999,99999 
Campinas,2017,3,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,42,-22.947271,-47.186595 
Campinas,2017,3,MASCULINO,TARDE,CHOQUE,MOTOCICLETA,27,-23.0308914881432,-47.1142509304018 
Campo-Limpo-Paulista,2017,3,MASCULINO,MADRU,COLISAO,AUTOMOVEL,20,-23.225822111,-46.773667178 
Campos-Novos-Paulistas,2017,3,MASCULINO,TARDE,CHOQUE,AUTOMOVEL,27,-22.70008,-50.034169 
Campos-Novos-Paulistas,2017,3,MASCULINO,TARDE,OUTROS,CAMINHAO,32,-22.646041,-49.970405 
Cananeira,2017,3,MASCULINO,MADRU,OUTROS,AUTOMOVEL,37,-24.961036,-47.911167 
Canas,2017,3,MASCULINO,MADRU,OUTROS,MOTOCICLETA,27,-22.7123571652597,-45.0517935424471 
Candido-Mota,2017,3,FEMININO,NOITE,COLISAO,AUTOMOVEL,47,-22.7140759701865,-50.3028250689433 
Candido-Mota,2017,3,FEMININO,NOITE,COLISAO,AUTOMOVEL,67,-22.7140759701865,-50.3028250689433 
Candido-Mota,2017,3,MASCULINO,NOITE,COLISAO,AUTOMOVEL,52,-22.7140759701865,-50.3028250689433 
